,cc,date,evap,id,n,patm,pnmm,prec,request_status,tair,tmax,tmin,tw,ur,urmax,wd,ws,wsmax
692,0.0,2019-08-20 00:00:00+00:00,-9999.0,83064,9.6,984.6,1011.2,-9999.0,Success: (200) OK,28.8,39.2,-9999.0,-9999.0,40.5,54,0,0.34296,0.0
693,3.75,2019-08-20 12:00:00+00:00,-9999.0,83064,-9999.0,987.8,1014.4,0.0,Success: (200) OK,29.3,-9999.0,22.8,-9999.0,-9999.0,51,18,-9999.0,0.51444
694,2.5,2019-08-20 18:00:00+00:00,-9999.0,83064,-9999.0,984.1,-9999.0,-9999.0,Success: (200) OK,38.8,-9999.0,-9999.0,-9999.0,-9999.0,17,32,-9999.0,0.51444
695,0.0,2019-08-21 00:00:00+00:00,-9999.0,83064,10.1,985.9,1012.5,-9999.0,Success: (200) OK,28.6,38.5,-9999.0,-9999.0,43.0,47,0,0.34296,0.0
696,0.0,2019-08-21 12:00:00+00:00,-9999.0,83064,-9999.0,987.4,1014.2,0.0,Success: (200) OK,26.8,-9999.0,19.8,-9999.0,-9999.0,52,0,-9999.0,0.0
697,1.25,2019-08-21 18:00:00+00:00,-9999.0,83064,-9999.0,983.5,1009.8,-9999.0,Success: (200) OK,37.8,-9999.0,-9999.0,-9999.0,-9999.0,20,32,-9999.0,1.02888
698,0.0,2019-08-22 00:00:00+00:00,-9999.0,83064,9.8,984.6,1011.3,-9999.0,Success: (200) OK,29.2,39.0,-9999.0,-9999.0,49.5,50,0,0.51444,0.0
699,0.0,2019-08-22 12:00:00+00:00,-9999.0,83064,-9999.0,987.8,1014.5,0.0,Success: (200) OK,26.8,-9999.0,22.1,-9999.0,-9999.0,65,32,-9999.0,0.51444
700,2.5,2019-08-22 18:00:00+00:00,-9999.0,83064,-9999.0,983.5,1009.7,-9999.0,Success: (200) OK,38.6,-9999.0,-9999.0,-9999.0,-9999.0,25,36,-9999.0,1.02888
701,0.0,2019-08-23 00:00:00+00:00,-9999.0,83064,10.0,985.5,1012.1,-9999.0,Success: (200) OK,30.1,37.0,-9999.0,-9999.0,47.75,54,0,0.51444,0.0
702,3.75,2019-08-23 12:00:00+00:00,-9999.0,83064,-9999.0,987.5,1014.0,0.0,Success: (200) OK,29.0,-9999.0,21.9,-9999.0,-9999.0,59,32,-9999.0,0.51444
703,3.75,2019-08-23 18:00:00+00:00,-9999.0,83064,-9999.0,984.0,1010.4,-9999.0,Success: (200) OK,36.4,-9999.0,-9999.0,-9999.0,-9999.0,28,32,-9999.0,1.02888
704,0.0,2019-08-24 00:00:00+00:00,-9999.0,83064,7.2,986.2,1012.7,-9999.0,Success: (200) OK,29.6,36.7,-9999.0,-9999.0,44.5,52,0,0.8574,0.0
705,1.25,2019-08-24 12:00:00+00:00,-9999.0,83064,-9999.0,988.2,1014.8,0.0,Success: (200) OK,29.5,-9999.0,23.7,-9999.0,-9999.0,47,32,-9999.0,1.02888
706,5.0,2019-08-24 18:00:00+00:00,-9999.0,83064,-9999.0,984.2,1010.4,-9999.0,Success: (200) OK,36.6,-9999.0,-9999.0,-9999.0,-9999.0,27,32,-9999.0,1.54332
707,0.0,2019-08-25 00:00:00+00:00,-9999.0,83064,6.3,986.1,1012.7,-9999.0,Success: (200) OK,28.8,38.1,-9999.0,-9999.0,37.75,52,0,0.8574,0.0
708,1.25,2019-08-25 12:00:00+00:00,-9999.0,83064,-9999.0,988.3,1014.9,0.0,Success: (200) OK,28.9,-9999.0,23.9,-9999.0,-9999.0,48,36,-9999.0,0.51444
709,7.5,2019-08-25 18:00:00+00:00,-9999.0,83064,-9999.0,984.0,1010.2,-9999.0,Success: (200) OK,37.8,-9999.0,-9999.0,-9999.0,-9999.0,23,14,-9999.0,2.05776
710,7.5,2019-08-26 00:00:00+00:00,-9999.0,83064,10.4,985.5,1012.0,-9999.0,Success: (200) OK,29.5,38.6,-9999.0,-9999.0,31.25,40,0,0.8574,0.0
711,1.25,2019-08-26 12:00:00+00:00,-9999.0,83064,-9999.0,988.0,1014.5,0.0,Success: (200) OK,31.1,-9999.0,23.2,-9999.0,-9999.0,33,14,-9999.0,1.02888
712,1.25,2019-08-26 18:00:00+00:00,-9999.0,83064,-9999.0,984.4,1010.6,-9999.0,Success: (200) OK,36.9,-9999.0,-9999.0,-9999.0,-9999.0,22,9,-9999.0,1.54332
713,0.0,2019-08-27 00:00:00+00:00,-9999.0,83064,9.8,984.9,1011.3,-9999.0,Success: (200) OK,29.4,36.9,-9999.0,-9999.0,38.75,35,0,1.37184,0.0
714,7.5,2019-08-27 12:00:00+00:00,-9999.0,83064,-9999.0,989.1,1015.9,0.0,Success: (200) OK,26.3,-9999.0,22.9,-9999.0,-9999.0,50,14,-9999.0,2.05776
715,6.25,2019-08-27 18:00:00+00:00,-9999.0,83064,-9999.0,985.4,1011.8,-9999.0,Success: (200) OK,34.6,-9999.0,-9999.0,-9999.0,-9999.0,27,27,-9999.0,2.05776
716,1.25,2019-08-28 00:00:00+00:00,-9999.0,83064,10.7,986.4,1013.1,-9999.0,Success: (200) OK,29.3,37.1,-9999.0,-9999.0,42.25,39,0,0.68592,0.0
717,0.0,2019-08-28 12:00:00+00:00,-9999.0,83064,-9999.0,987.5,1014.2,0.0,Success: (200) OK,26.3,-9999.0,20.5,-9999.0,-9999.0,55,0,-9999.0,0.0
718,0.0,2019-08-28 18:00:00+00:00,-9999.0,83064,-9999.0,984.0,1010.4,-9999.0,Success: (200) OK,36.0,-9999.0,-9999.0,-9999.0,-9999.0,22,27,-9999.0,2.05776
719,0.0,2019-08-29 00:00:00+00:00,-9999.0,83064,10.6,985.4,1012.1,-9999.0,Success: (200) OK,28.7,37.9,-9999.0,-9999.0,41.25,46,0,0.0,0.0
720,0.0,2019-08-29 12:00:00+00:00,-9999.0,83064,-9999.0,986.8,1013.7,0.0,Success: (200) OK,26.8,-9999.0,19.9,-9999.0,-9999.0,55,0,-9999.0,0.0
721,7.5,2019-08-29 18:00:00+00:00,-9999.0,83064,-9999.0,982.7,1009.0,-9999.0,Success: (200) OK,37.4,-9999.0,-9999.0,-9999.0,-9999.0,22,0,-9999.0,0.0
722,0.0,2019-08-30 00:00:00+00:00,-9999.0,83064,10.7,984.1,1010.7,-9999.0,Success: (200) OK,29.3,38.5,-9999.0,-9999.0,36.75,44,0,1.20036,0.0
723,0.0,2019-08-30 12:00:00+00:00,-9999.0,83064,-9999.0,986.4,1012.9,0.0,Success: (200) OK,29.5,-9999.0,21.6,-9999.0,-9999.0,39,14,-9999.0,2.05776
724,2.5,2019-08-30 18:00:00+00:00,-9999.0,83064,-9999.0,983.2,1009.4,-9999.0,Success: (200) OK,37.7,-9999.0,-9999.0,-9999.0,-9999.0,20,32,-9999.0,1.54332
493,-9999.0,2019-08-05 00:00:00+00:00,-9999.0,82564,7.3,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,34.3,-9999.0,-9999.0,77.25,-9999,-9999,-9999.0,-9999.0
494,6.25,2019-08-05 12:00:00+00:00,-9999.0,82564,-9999.0,1002.4,-9999.0,0.0,Success: (200) OK,28.3,-9999.0,21.3,-9999.0,-9999.0,84,36,-9999.0,-9999.0
495,7.5,2019-08-05 18:00:00+00:00,-9999.0,82564,-9999.0,998.2,-9999.0,-9999.0,Success: (200) OK,34.1,-9999.0,-9999.0,-9999.0,-9999.0,67,9,-9999.0,-9999.0
496,0.0,2019-08-06 00:00:00+00:00,-9999.0,82564,7.0,1000.5,1014.5,-9999.0,Success: (200) OK,28.1,34.9,-9999.0,-9999.0,74.75,79,0,-9999.0,-9999.0
497,0.0,2019-08-06 12:00:00+00:00,-9999.0,82564,-9999.0,1002.8,1016.8,0.0,Success: (200) OK,28.5,-9999.0,21.4,-9999.0,-9999.0,81,27,-9999.0,-9999.0
498,7.5,2019-08-06 18:00:00+00:00,-9999.0,82564,-9999.0,999.8,1013.7,-9999.0,Success: (200) OK,34.5,-9999.0,-9999.0,-9999.0,-9999.0,66,18,-9999.0,-9999.0
499,2.5,2019-08-07 00:00:00+00:00,-9999.0,82564,8.7,1000.8,1014.8,-9999.0,Success: (200) OK,27.3,33.9,-9999.0,-9999.0,71.0,76,9,-9999.0,-9999.0
500,0.0,2019-08-07 12:00:00+00:00,-9999.0,82564,-9999.0,1003.4,1017.4,0.0,Success: (200) OK,29.0,-9999.0,22.1,-9999.0,-9999.0,75,18,-9999.0,-9999.0
501,6.25,2019-08-07 18:00:00+00:00,-9999.0,82564,-9999.0,1000.0,1014.0,-9999.0,Success: (200) OK,33.3,-9999.0,-9999.0,-9999.0,-9999.0,65,18,-9999.0,-9999.0
502,0.0,2019-08-08 00:00:00+00:00,-9999.0,82564,6.7,1001.2,1015.1,-9999.0,Success: (200) OK,28.5,35.9,-9999.0,-9999.0,71.5,72,0,-9999.0,-9999.0
503,0.0,2019-08-08 12:00:00+00:00,-9999.0,82564,-9999.0,1002.8,1016.8,0.0,Success: (200) OK,28.3,-9999.0,21.0,-9999.0,-9999.0,82,9,-9999.0,-9999.0
504,7.5,2019-08-08 18:00:00+00:00,-9999.0,82564,-9999.0,999.8,1013.0,-9999.0,Success: (200) OK,35.7,-9999.0,-9999.0,-9999.0,-9999.0,64,18,-9999.0,-9999.0
505,2.5,2019-08-09 00:00:00+00:00,-9999.0,82564,6.5,1001.2,1015.1,-9999.0,Success: (200) OK,29.0,35.6,-9999.0,-9999.0,71.5,70,0,-9999.0,-9999.0
506,0.0,2019-08-09 12:00:00+00:00,-9999.0,82564,-9999.0,1001.0,1015.0,0.0,Success: (200) OK,27.7,-9999.0,21.2,-9999.0,-9999.0,80,0,-9999.0,-9999.0
507,7.5,2019-08-09 18:00:00+00:00,-9999.0,82564,-9999.0,998.0,1011.9,-9999.0,Success: (200) OK,35.1,-9999.0,-9999.0,-9999.0,-9999.0,62,9,-9999.0,-9999.0
508,0.0,2019-08-10 00:00:00+00:00,-9999.0,82564,-9999.0,1000.0,1014.0,-9999.0,Success: (200) OK,27.8,-9999.0,-9999.0,-9999.0,-9999.0,72,0,-9999.0,-9999.0
509,-9999.0,2019-08-10 12:00:00+00:00,-9999.0,82564,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
510,-9999.0,2019-08-11 12:00:00+00:00,-9999.0,82564,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
511,-9999.0,2019-08-12 00:00:00+00:00,-9999.0,82564,8.2,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,37.0,-9999.0,-9999.0,71.25,-9999,-9999,-9999.0,-9999.0
512,0.0,2019-08-12 12:00:00+00:00,-9999.0,82564,-9999.0,1000.0,-9999.0,0.0,Success: (200) OK,28.5,-9999.0,20.5,-9999.0,-9999.0,84,9,-9999.0,-9999.0
513,7.5,2019-08-12 18:00:00+00:00,-9999.0,82564,-9999.0,995.5,1009.4,-9999.0,Success: (200) OK,36.3,-9999.0,-9999.0,-9999.0,-9999.0,59,9,-9999.0,-9999.0
514,3.75,2019-08-13 00:00:00+00:00,-9999.0,82564,6.9,997.0,1010.9,-9999.0,Success: (200) OK,29.6,37.0,-9999.0,-9999.0,71.75,71,0,-9999.0,-9999.0
515,0.0,2019-08-13 12:00:00+00:00,-9999.0,82564,-9999.0,998.8,1012.7,0.0,Success: (200) OK,29.9,-9999.0,22.7,-9999.0,-9999.0,82,0,-9999.0,-9999.0
516,7.5,2019-08-13 18:00:00+00:00,-9999.0,82564,-9999.0,995.0,1008.8,-9999.0,Success: (200) OK,36.3,-9999.0,-9999.0,-9999.0,-9999.0,59,18,-9999.0,-9999.0
517,6.25,2019-08-14 00:00:00+00:00,-9999.0,82564,7.2,997.0,1010.9,-9999.0,Success: (200) OK,30.6,37.5,-9999.0,-9999.0,69.5,73,0,-9999.0,-9999.0
518,2.5,2019-08-14 12:00:00+00:00,-9999.0,82564,-9999.0,999.0,1012.9,0.0,Success: (200) OK,30.1,-9999.0,22.9,-9999.0,-9999.0,80,9,-9999.0,-9999.0
519,3.75,2019-08-14 18:00:00+00:00,-9999.0,82564,-9999.0,995.1,1008.9,-9999.0,Success: (200) OK,37.3,-9999.0,-9999.0,-9999.0,-9999.0,56,9,-9999.0,-9999.0
520,1.25,2019-08-15 00:00:00+00:00,-9999.0,82564,7.6,997.5,1011.4,-9999.0,Success: (200) OK,29.6,36.1,-9999.0,-9999.0,75.0,71,9,-9999.0,-9999.0
521,8.75,2019-08-15 12:00:00+00:00,-9999.0,82564,-9999.0,1001.0,1014.9,0.0,Success: (200) OK,27.7,-9999.0,23.3,-9999.0,-9999.0,85,9,-9999.0,-9999.0
522,3.75,2019-08-15 18:00:00+00:00,-9999.0,82564,-9999.0,996.6,1010.4,-9999.0,Success: (200) OK,35.7,-9999.0,-9999.0,-9999.0,-9999.0,61,9,-9999.0,-9999.0
523,3.75,2019-08-16 00:00:00+00:00,-9999.0,82564,7.0,997.5,1011.4,-9999.0,Success: (200) OK,30.8,36.3,-9999.0,-9999.0,72.75,77,9,-9999.0,-9999.0
524,3.75,2019-08-16 12:00:00+00:00,-9999.0,82564,-9999.0,1000.2,1014.1,0.0,Success: (200) OK,29.1,-9999.0,22.9,-9999.0,-9999.0,77,9,-9999.0,-9999.0
525,5.0,2019-08-16 18:00:00+00:00,-9999.0,82564,-9999.0,997.0,1010.8,-9999.0,Success: (200) OK,35.5,-9999.0,-9999.0,-9999.0,-9999.0,60,18,-9999.0,-9999.0
526,0.0,2019-08-17 00:00:00+00:00,-9999.0,82564,-9999.0,998.5,1012.4,-9999.0,Success: (200) OK,28.3,-9999.0,-9999.0,-9999.0,-9999.0,77,0,-9999.0,-9999.0
527,-9999.0,2019-08-17 12:00:00+00:00,-9999.0,82564,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
528,-9999.0,2019-08-18 12:00:00+00:00,-9999.0,82564,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
529,-9999.0,2019-08-19 00:00:00+00:00,-9999.0,82564,8.3,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,37.1,-9999.0,-9999.0,70.5,-9999,-9999,-9999.0,-9999.0
530,2.5,2019-08-19 12:00:00+00:00,-9999.0,82564,-9999.0,999.3,-9999.0,0.0,Success: (200) OK,28.3,-9999.0,21.1,-9999.0,-9999.0,79,0,-9999.0,-9999.0
531,6.25,2019-08-19 18:00:00+00:00,-9999.0,82564,-9999.0,996.1,-9999.0,-9999.0,Success: (200) OK,37.5,-9999.0,-9999.0,-9999.0,-9999.0,57,0,-9999.0,-9999.0
532,0.0,2019-08-20 00:00:00+00:00,-9999.0,82564,5.7,997.0,1010.9,-9999.0,Success: (200) OK,29.0,35.6,-9999.0,-9999.0,74.75,73,0,-9999.0,-9999.0
533,7.5,2019-08-20 12:00:00+00:00,-9999.0,82564,-9999.0,1000.0,1013.9,0.0,Success: (200) OK,29.1,-9999.0,22.3,-9999.0,-9999.0,84,18,-9999.0,-9999.0
534,2.5,2019-08-20 18:00:00+00:00,-9999.0,82564,-9999.0,997.0,1010.9,-9999.0,Success: (200) OK,35.0,-9999.0,-9999.0,-9999.0,-9999.0,65,27,-9999.0,-9999.0
535,0.0,2019-08-21 00:00:00+00:00,-9999.0,82564,4.7,998.5,1012.4,-9999.0,Success: (200) OK,28.8,35.1,-9999.0,-9999.0,75.5,75,0,-9999.0,-9999.0
536,10.0,2019-08-21 12:00:00+00:00,-9999.0,82564,-9999.0,1001.0,1015.0,0.0,Success: (200) OK,26.0,-9999.0,24.6,-9999.0,-9999.0,86,9,-9999.0,-9999.0
537,6.25,2019-08-21 18:00:00+00:00,-9999.0,82564,-9999.0,998.0,1011.9,-9999.0,Success: (200) OK,34.5,-9999.0,-9999.0,-9999.0,-9999.0,66,9,-9999.0,-9999.0
538,0.0,2019-08-22 00:00:00+00:00,-9999.0,82564,7.5,997.8,1011.9,-9999.0,Success: (200) OK,27.5,34.8,-9999.0,-9999.0,72.75,75,0,-9999.0,-9999.0
539,7.5,2019-08-22 12:00:00+00:00,-9999.0,82564,-9999.0,1000.3,1014.3,0.0,Success: (200) OK,28.3,-9999.0,23.9,-9999.0,-9999.0,82,9,-9999.0,-9999.0
540,6.25,2019-08-22 18:00:00+00:00,-9999.0,82564,-9999.0,998.1,1012.0,-9999.0,Success: (200) OK,34.3,-9999.0,-9999.0,-9999.0,-9999.0,59,9,-9999.0,-9999.0
541,0.0,2019-08-23 00:00:00+00:00,-9999.0,82564,6.6,998.5,1012.4,-9999.0,Success: (200) OK,29.3,36.7,-9999.0,-9999.0,74.75,75,0,-9999.0,-9999.0
542,10.0,2019-08-23 12:00:00+00:00,-9999.0,82564,-9999.0,1001.8,1015.8,0.0,Success: (200) OK,27.5,-9999.0,22.2,-9999.0,-9999.0,81,9,-9999.0,-9999.0
543,5.0,2019-08-23 18:00:00+00:00,-9999.0,82564,-9999.0,998.0,1011.9,-9999.0,Success: (200) OK,36.5,-9999.0,-9999.0,-9999.0,-9999.0,58,9,-9999.0,-9999.0
544,0.0,2019-08-24 00:00:00+00:00,-9999.0,82564,-9999.0,997.9,1011.9,-9999.0,Success: (200) OK,28.7,-9999.0,-9999.0,-9999.0,-9999.0,80,0,-9999.0,-9999.0
545,-9999.0,2019-08-24 12:00:00+00:00,-9999.0,82564,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
546,-9999.0,2019-08-25 12:00:00+00:00,-9999.0,82564,-9999.0,-9999.0,-9999.0,0.0,Success: (200) OK,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999,-9999,-9999.0,-9999.0
547,-9999.0,2019-08-26 00:00:00+00:00,-9999.0,82564,7.8,-9999.0,-9999.0,-9999.0,Success: (200) OK,-9999.0,36.5,-9999.0,-9999.0,75.0,-9999,-9999,-9999.0,-9999.0
548,0.0,2019-08-26 12:00:00+00:00,-9999.0,82564,-9999.0,1000.0,-9999.0,0.0,Success: (200) OK,29.1,-9999.0,21.9,-9999.0,-9999.0,79,9,-9999.0,-9999.0
549,3.75,2019-08-26 18:00:00+00:00,-9999.0,82564,-9999.0,995.0,1008.8,-9999.0,Success: (200) OK,36.1,-9999.0,-9999.0,-9999.0,-9999.0,59,9,-9999.0,-9999.0
550,2.5,2019-08-27 00:00:00+00:00,-9999.0,82564,7.8,996.0,1009.9,-9999.0,Success: (200) OK,28.0,36.5,-9999.0,-9999.0,72.5,81,9,-9999.0,-9999.0
551,3.75,2019-08-27 12:00:00+00:00,-9999.0,82564,-9999.0,999.8,1013.8,0.0,Success: (200) OK,28.3,-9999.0,21.9,-9999.0,-9999.0,79,9,-9999.0,-9999.0
552,3.75,2019-08-27 18:00:00+00:00,-9999.0,82564,-9999.0,995.2,1009.1,-9999.0,Success: (200) OK,36.5,-9999.0,-9999.0,-9999.0,-9999.0,61,9,-9999.0,-9999.0
553,3.75,2019-08-28 00:00:00+00:00,-9999.0,82564,8.0,996.0,1009.9,-9999.0,Success: (200) OK,29.5,36.6,-9999.0,-9999.0,70.5,75,9,-9999.0,-9999.0
554,6.25,2019-08-28 12:00:00+00:00,-9999.0,82564,-9999.0,999.0,1012.9,0.0,Success: (200) OK,29.9,-9999.0,21.6,-9999.0,-9999.0,73,9,-9999.0,-9999.0
555,5.0,2019-08-28 18:00:00+00:00,-9999.0,82564,-9999.0,994.5,1008.4,-9999.0,Success: (200) OK,36.3,-9999.0,-9999.0,-9999.0,-9999.0,61,9,-9999.0,-9999.0
556,0.0,2019-08-29 00:00:00+00:00,-9999.0,82564,7.9,995.2,1009.1,-9999.0,Success: (200) OK,29.6,36.6,-9999.0,-9999.0,73.75,74,0,-9999.0,-9999.0
557,0.0,2019-08-29 12:00:00+00:00,-9999.0,82564,-9999.0,998.5,1012.6,0.0,Success: (200) OK,29.7,-9999.0,22.3,-9999.0,-9999.0,80,9,-9999.0,-9999.0
558,6.25,2019-08-29 18:00:00+00:00,-9999.0,82564,-9999.0,994.0,1007.9,-9999.0,Success: (200) OK,36.8,-9999.0,-9999.0,-9999.0,-9999.0,59,9,-9999.0,-9999.0
559,0.0,2019-08-30 00:00:00+00:00,-9999.0,82564,7.5,995.3,1009.2,-9999.0,Success: (200) OK,29.3,36.8,-9999.0,-9999.0,73.0,78,0,-9999.0,-9999.0
560,10.0,2019-08-30 12:00:00+00:00,-9999.0,82564,-9999.0,999.0,1012.9,0.0,Success: (200) OK,28.1,-9999.0,22.3,-9999.0,-9999.0,83,9,-9999.0,-9999.0
561,6.25,2019-08-30 18:00:00+00:00,-9999.0,82564,-9999.0,995.0,1008.9,-9999.0,Success: (200) OK,36.2,-9999.0,-9999.0,-9999.0,-9999.0,61,18,-9999.0,-9999.0
623,8.75,2019-08-01 12:00:00+00:00,-9999.0,82795,-9999.0,955.7,1018.2,1.0,Success: (200) OK,20.7,-9999.0,18.3,-9999.0,-9999.0,95,18,-9999.0,4.62996
624,6.25,2019-08-01 18:00:00+00:00,-9999.0,82795,-9999.0,953.4,1015.5,-9999.0,Success: (200) OK,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,86,14,-9999.0,3.08664
625,7.5,2019-08-02 00:00:00+00:00,-9999.0,82795,0.1,954.8,1017.1,-9999.0,Success: (200) OK,21.5,22.8,-9999.0,-9999.0,86.5,91,18,4.458480000000001,6.17328
626,10.0,2019-08-02 12:00:00+00:00,-9999.0,82795,-9999.0,956.3,1018.7,1.4,Success: (200) OK,28.5,-9999.0,17.9,-9999.0,-9999.0,60,14,-9999.0,4.11552
627,10.0,2019-08-02 18:00:00+00:00,-9999.0,82795,-9999.0,954.6,1016.9,-9999.0,Success: (200) OK,22.3,-9999.0,-9999.0,-9999.0,-9999.0,92,14,-9999.0,6.17328
628,8.75,2019-08-03 00:00:00+00:00,-9999.0,82795,8.4,955.7,1018.3,-9999.0,Success: (200) OK,20.1,26.2,-9999.0,-9999.0,88.5,97,14,3.94404,3.08664
629,7.5,2019-08-03 12:00:00+00:00,-9999.0,82795,-9999.0,956.0,1018.4,11.4,Success: (200) OK,22.5,-9999.0,17.5,-9999.0,-9999.0,84,9,-9999.0,4.62996
630,7.5,2019-08-03 18:00:00+00:00,-9999.0,82795,-9999.0,953.7,1015.8,-9999.0,Success: (200) OK,26.1,-9999.0,-9999.0,-9999.0,-9999.0,76,14,-9999.0,3.08664
631,7.5,2019-08-04 00:00:00+00:00,-9999.0,82795,9.5,955.5,1017.7,-9999.0,Success: (200) OK,20.5,27.0,-9999.0,-9999.0,85.75,97,18,3.4296,4.11552
632,7.5,2019-08-04 12:00:00+00:00,-9999.0,82795,-9999.0,957.2,1019.4,0.0,Success: (200) OK,23.7,-9999.0,18.7,-9999.0,-9999.0,82,14,-9999.0,3.08664
633,7.5,2019-08-04 18:00:00+00:00,-9999.0,82795,-9999.0,954.5,1016.3,-9999.0,Success: (200) OK,26.3,-9999.0,-9999.0,-9999.0,-9999.0,77,14,-9999.0,4.11552
634,2.5,2019-08-05 00:00:00+00:00,-9999.0,82795,4.4,956.6,1018.6,-9999.0,Success: (200) OK,21.1,26.7,-9999.0,-9999.0,82.0,92,18,4.458480000000001,3.08664
635,8.75,2019-08-05 12:00:00+00:00,-9999.0,82795,-9999.0,958.1,1020.3,1.0,Success: (200) OK,22.7,-9999.0,18.4,-9999.0,-9999.0,83,14,-9999.0,5.1444
636,7.5,2019-08-05 18:00:00+00:00,-9999.0,82795,-9999.0,955.5,1017.1,-9999.0,Success: (200) OK,25.6,-9999.0,-9999.0,-9999.0,-9999.0,59,18,-9999.0,5.1444
637,7.5,2019-08-06 00:00:00+00:00,-9999.0,82795,3.0,958.3,1020.8,-9999.0,Success: (200) OK,19.7,24.4,-9999.0,-9999.0,89.75,93,18,4.287,3.08664
638,7.5,2019-08-06 12:00:00+00:00,-9999.0,82795,-9999.0,959.8,1022.7,4.8,Success: (200) OK,20.7,-9999.0,18.9,-9999.0,-9999.0,94,14,-9999.0,5.1444
639,7.5,2019-08-06 18:00:00+00:00,-9999.0,82795,-9999.0,955.9,1018.1,-9999.0,Success: (200) OK,24.3,-9999.0,-9999.0,-9999.0,-9999.0,75,9,-9999.0,5.1444
640,10.0,2019-08-07 00:00:00+00:00,-9999.0,82795,1.0,957.8,1020.4,-9999.0,Success: (200) OK,20.3,24.3,-9999.0,-9999.0,94.0,95,14,3.08664,2.5722
641,8.75,2019-08-07 12:00:00+00:00,-9999.0,82795,-9999.0,958.8,1021.5,6.8,Success: (200) OK,21.1,-9999.0,17.7,-9999.0,-9999.0,94,14,-9999.0,4.11552
642,10.0,2019-08-07 18:00:00+00:00,-9999.0,82795,-9999.0,957.0,1020.0,-9999.0,Success: (200) OK,20.7,-9999.0,-9999.0,-9999.0,-9999.0,94,14,-9999.0,3.08664
643,7.5,2019-08-08 00:00:00+00:00,-9999.0,82795,1.5,957.6,1020.2,-9999.0,Success: (200) OK,19.7,23.4,-9999.0,-9999.0,87.5,94,14,3.25812,2.05776
644,8.75,2019-08-08 12:00:00+00:00,-9999.0,82795,-9999.0,958.6,1021.3,2.4,Success: (200) OK,21.9,-9999.0,17.4,-9999.0,-9999.0,84,9,-9999.0,4.62996
645,8.75,2019-08-08 18:00:00+00:00,-9999.0,82795,-9999.0,956.1,1018.7,-9999.0,Success: (200) OK,22.4,-9999.0,-9999.0,-9999.0,-9999.0,80,9,-9999.0,2.5722
646,7.5,2019-08-09 00:00:00+00:00,-9999.0,82795,9.9,958.4,1021.1,-9999.0,Success: (200) OK,19.3,25.6,-9999.0,-9999.0,83.5,93,9,4.80144,2.5722
647,1.25,2019-08-09 12:00:00+00:00,-9999.0,82795,-9999.0,958.0,1020.7,3.1,Success: (200) OK,22.3,-9999.0,16.5,-9999.0,-9999.0,82,14,-9999.0,4.62996
648,7.5,2019-08-09 18:00:00+00:00,-9999.0,82795,-9999.0,956.6,1019.2,-9999.0,Success: (200) OK,24.3,-9999.0,-9999.0,-9999.0,-9999.0,76,9,-9999.0,6.68772
649,0.0,2019-08-10 00:00:00+00:00,-9999.0,82795,8.9,963.0,1026.2,-9999.0,Success: (200) OK,20.3,26.2,-9999.0,-9999.0,82.25,88,18,6.34476,3.08664
650,7.5,2019-08-10 12:00:00+00:00,-9999.0,82795,-9999.0,958.6,1021.2,0.0,Success: (200) OK,22.3,-9999.0,18.5,-9999.0,-9999.0,80,9,-9999.0,7.7166
651,7.5,2019-08-10 18:00:00+00:00,-9999.0,82795,-9999.0,955.1,1017.2,-9999.0,Success: (200) OK,26.1,-9999.0,-9999.0,-9999.0,-9999.0,69,9,-9999.0,6.68772
652,2.5,2019-08-11 00:00:00+00:00,-9999.0,82795,10.2,958.4,1020.8,-9999.0,Success: (200) OK,20.9,26.6,-9999.0,-9999.0,86.5,90,9,4.62996,4.62996
653,7.5,2019-08-11 12:00:00+00:00,-9999.0,82795,-9999.0,958.8,1021.2,0.0,Success: (200) OK,22.7,-9999.0,18.9,-9999.0,-9999.0,84,9,-9999.0,4.62996
654,7.5,2019-08-11 18:00:00+00:00,-9999.0,82795,-9999.0,955.2,1017.2,-9999.0,Success: (200) OK,25.9,-9999.0,-9999.0,-9999.0,-9999.0,74,9,-9999.0,5.6588400000000005
655,2.5,2019-08-12 00:00:00+00:00,-9999.0,82795,1.0,956.8,1019.1,-9999.0,Success: (200) OK,20.9,23.4,-9999.0,-9999.0,94.25,94,18,3.6010800000000005,3.6010800000000005
